"","id","tid","airline","rtag","tweet"
"1117",116980,575833803689689088,"American","vK!c7m35.Iav","@AmericanAir please get in contact. I am thoroughly unhappy with your service. #accountability"
"1118",116981,575833898443104256,"SouthWest","vK!c7m35.Iav","@SouthwestAir yes, actually there is. I have a flight in August, can you cancel it and refund my money ?"
"1119",116982,575834296788914176,"VirginAmerica","vK!c7m35.Iav","@HipChat On another @VirginAmerica flight using @Gogo So whereâ€™s that new version that deals better with slow connections?"
"1120",116983,575834429416824832,"American","vK!c7m35.Iav","I have NEVER in my life experienced customer service as ATROCIOUS as what I have been dealing with from @AmericanAir these past 2 weeks!"
"1121",116985,575835931288018944,"United","vK!c7m35.Iav","Shame on that guy @united"
"1122",116986,575836022228942848,"American","vK!c7m35.Iav","When @AmericanAir rips the zipper off your brand new luggage and ruins it :-)))((("
"1123",116987,575836263036645376,"JetBlue","vK!c7m35.Iav","@JetBlue @Pinterest i miss u guys!!!!!!! Hey!!!!! It's me!!"
"1124",116988,575836352798916608,"American","vK!c7m35.Iav","@Etmarx424 @AmericanAir the suspense is killing meeeee"
"1125",116989,575837140635885568,"United","vK!c7m35.Iav","@united: Your response to @kristen was grossly insufficient and offensive. I'm glad I've never flown you with and I never will!"
"1126",116990,575837433733971968,"American","vK!c7m35.Iav","I will never fly @AmericanAir ever again. Ever. And I'm going to wipe my ass with their voucher because no vacay is worth this bull."
"1127",116991,575837562339749888,"American","vK!c7m35.Iav","I'm switching to @AmericanAir. @Delta has lost their damn mind."
"1128",116992,575837896856453120,"American","vK!c7m35.Iav","If our flight is late everyone in the plane should get drinks! Not just first class. Get it together! @AmericanAir #equality #thirsty"
"1129",116993,575838691182133248,"United","vK!c7m35.Iav","@robquadrini75 @Alyssa_Milano @united @kristen that's terrible :("
"1130",116994,575838700438867968,"JetBlue","vK!c7m35.Iav","@jasonWSJ @JetBlue in fairness to those pax, I fly JetBlue for TV option and space. If they don't have it, bad flight. Can fly others."
"1131",116995,575838756785229824,"Delta","vK!c7m35.Iav","@DeltaAssist hi - I had cm switched seats to an exit row through the mobile app but when I boarded they switched me to a non exit row seat."
"1132",116996,575838927635902464,"American","vK!c7m35.Iav","@AmericanAir too bad your planes are aways breaking down and delayed"
"1133",116997,575839083794014208,"Delta","vK!c7m35.Iav","Hey @Delta how about you not lie to me about rescheduling my flight just to get me out of the way? @DeltaAssist"
"1134",116998,575839646766120960,"AlaskaAir","vK!c7m35.Iav","After being disconnected 5 times by @AlaskaAir automated system i am still on hold 10 min later and havent spoken to anyone. Awesome"
"1135",116999,575841943491604480,"JetBlue","vK!c7m35.Iav","@JetBlue I love when my my brand new first time being used checked luggage is broken after flying Jet Blue ✈️"
"1136",117000,575842203429433344,"United","vK!c7m35.Iav","UA1574 ORD delayed @united: no drink svc in 1C. FA chatting w everyone last 30min about how long his day's been. Idle hands the entire time"
"1137",117001,575843007515197440,"American","vK!c7m35.Iav","@AmericanAir what's wrong with AA929 to GRU? Is it still going or will it be cancelled???"
"1138",117002,575843696878342144,"SouthWest","vK!c7m35.Iav","@SouthwestAir SUCKS!"
"1139",117003,575844308043104256,"American","vK!c7m35.Iav","""This aircraft is out of service."" Ahhhh, @AmericanAir want to drive us to Austin? #SxSW or bust!"
"1140",117004,575844461390925824,"American","vK!c7m35.Iav","somehow the price of this @AmericanAir flight I was in the process of confirming went up $100 WHILE I was paying. That's some shady shit."
"1141",117005,575847264318418944,"SouthWest","vK!c7m35.Iav","This plane is gigantic &amp; mad fancy. One of the many reasons I only fly @SouthwestAir. http://t.co/dTLUQ3LL1G"
"1142",117006,575847724823674880,"Delta","vK!c7m35.Iav","@deltaassist #delta flight 4588 is delayed #LAS to #LAX. Hope U will cover extra parking fees if I'm not home by 9 pm http://t.co/cCOUZZ0Miv"
"1143",117007,575848124540919808,"United","vK!c7m35.Iav","@united seems to have a problem with employees and/or are habitual liars. Lots of frustrated travelers in DC tonight."
"1144",117009,575849966633029632,"American","vK!c7m35.Iav","Some of the @AmericanAir complaints are crazy. I flew American from LAX today and didn't see a single celebrity. I need a full refund now!"
"1145",117010,575850107419103232,"United","vK!c7m35.Iav","Don't waste your time @FauxPelini  You probably didn't realize it, but @united is a parody account. You can smoke on flights out of Dayton"
"1146",117011,575850286171881472,"American","vK!c7m35.Iav","@AmericanAir u guys really killed it today! flight from pit to dfw we had a flight attendant named Katie. Sweetest lady ever #katieskindness"
"1147",117012,575850550157144064,"SouthWest","vK!c7m35.Iav","Just booked @SouthwestAir DAL-LAX 3/27/15. Can't wait! 🌊🏊🏄🍺🎂🍉🍭🍊🍍#socalgal #PBinLA"
"1148",117013,575851291282391040,"American","vK!c7m35.Iav","@AmericanAir AA2298 from MIA to LGA.1 hour delay, and to top it off, cold pre-packaged, sad turkey sandwich for dinner in first class."
"1149",117014,575851465626886144,"American","vK!c7m35.Iav","Never ever ever flying @USAirways or @AmericanAir again. Worst airlines in the world! Horrible customer service!?!"
"1150",117015,575852491314630656,"American","vK!c7m35.Iav","@AmericanAir as a United Premier1K, if I switch are there complimentary global upgrades for Executive Platinum?"
"1151",117016,575853606877814784,"United","vK!c7m35.Iav","Can't wait to get up at 4 tomorrow morning because @united canceled the last flight to CLE tonight. I thought getting home @ 2:30 was bad."
"1152",117017,575853966405185536,"Delta","vK!c7m35.Iav","@DeltaAssist ""Current wait time is . . . 2 hours."" What happened to: ""Your call is important to us.""? TWO HOURS."
"1153",117018,575854771120140288,"United","vK!c7m35.Iav","Fuck you @united and that face lift dentistry ad you make the whole flight watch now.  You should be ashamed. Shallow &amp; sleezy."
"1154",117019,575854818507407360,"American","vK!c7m35.Iav","@AmericanAir the military makes me fly AA because it's cheap.  No wonder it's cheap--bad customer service and horrible flights!"
"1155",117020,575855174415069184,"SouthWest","vK!c7m35.Iav","Seriously @SouthwestAir my flights been delayed 3 times now!!"
"1156",117021,575856061539688448,"SouthWest","vK!c7m35.Iav","Hey @SouthwestAir flight 255... First you're late, then you fail to make boarding announcement? #IExpectBetter"
"1157",117022,575856139092500480,"United","vK!c7m35.Iav","@united lost my bag today after cancelling flight. Found it in office, was there entire time. Workers mocking me #theydontcare"
"1158",117023,575857195566391296,"Delta","vK!c7m35.Iav","@DeltaAssist  you really need to call me as soon as possible.  I have never found it so difficult to take a trip with six people in my life!"
"1159",117024,575857413015760896,"SouthWest","vK!c7m35.Iav","@Cautionsign_ I have.  They are quite terrible and I would advise flying with @SouthwestAir"
"1160",117025,575857698371080192,"American","vK!c7m35.Iav","Crap airline of the day award: @AmericanAir poor customer service from their flight attendants. Tsk tsk"
"1161",117026,575857727739555840,"AlaskaAir","vK!c7m35.Iav","@dstorey Reminds me of the email I got from @AlaskaAir: ""We're sorry you were not happy with the null of our null. The null manager will..."""
"1162",117027,575858109911973888,"Delta","vK!c7m35.Iav","@DeltaAssist @delta On hold for 15, 25 and 28 minutes on the medallion line. Still on hold and havent talked a person yet. Is this a joke?"
"1163",117029,575858203373649920,"American","vK!c7m35.Iav","@AmericanAir I emailed two days ago about my terrible experience. I wish I could say I'm shocked but I'm not. #USAirways"
"1164",117030,575858266908925952,"SouthWest","vK!c7m35.Iav","Totally irritated with @SouthwestAir for loosing my luggage today. I lost a whole day in Vegas over this mess! 😡"
"1165",117031,575858437579386880,"United","vK!c7m35.Iav","@united yeah,  filled that out already,  like I said,  no response"
"1166",117032,575858954082873344,"JetBlue","vK!c7m35.Iav","Disappointed that we won't be flying @JetBlue this trip but when their cheapest flights are $1100 more than southwest we just can't."
"1167",117033,575859025050361856,"SouthWest","vK!c7m35.Iav","Very lame that @SouthwestAir won't let us on an empty earlier flight so we are stuck in an airport for 2 hours 😤"
"1168",117034,575860564770971648,"SouthWest","vK!c7m35.Iav","@SouthwestAir lost my wife's bag today which included her $350 maid of honor dress for her best friends wedding this weekend! #airlines"
"1169",117035,575860710426673152,"Delta","vK!c7m35.Iav","Hello, @DeltaAssist @Delta ??? Ive been on hold for 45 mins. Ya'll really this busy?! Did you forget about me?! Bueller?"
"1170",117036,575861762131623936,"American","vK!c7m35.Iav","Why cancel all the direct MIA-LAS flights @AmericanAir ??  Always had ~11am/noon and ~2/3pm... don't exist anymore 😭 #goldproblems #aa"
"1171",117037,575861873125515264,"Delta","vK!c7m35.Iav","@DeltaAssist why is the call back feature not working so I don't have to sit on hold for an hour?"
"1172",117038,575861957871280128,"American","vK!c7m35.Iav","@AmericanAir I give up, still on hold! I was ""transferred"" an hour ago. I refuse to be on hold for the equivalent of half a day of work: 4hr"
"1173",117039,575862000607236096,"American","vK!c7m35.Iav","@AmericanAir I've emailed your customer service dpt twice re: a previous trip- with no response.  Why the hell is this so difficult?"
"1174",117040,575862070165422080,"American","vK!c7m35.Iav","@AmericanAir it's only bad because I would have flown British Airways instead had I known. EQM for EXP are hard to come by!"
"1175",117041,575863125221580800,"United","vK!c7m35.Iav","@Justincuse42 You canceled my return on my round trip flight!!! Completely unacceptable. I expect to hear from you soon. @united"
"1176",117042,575865011601563648,"Delta","vK!c7m35.Iav","@DeltaAssist got home from my flight back from MCO to find the zippers are broken on my luggage. What action do I take now?"
"1177",117043,575865824390467584,"SouthWest","vK!c7m35.Iav","If you're looking for the rudest people in America just board a @SouthwestAir flight to anywhere..."
"1178",117045,575865910461861888,"American","vK!c7m35.Iav","@AmericanAir Still waiting 4 answer on complaints for discrimination from busyness class due to fare paid!!!! What to solve this in Court?"
"1179",117046,575866461916393472,"United","vK!c7m35.Iav","Another mama having problems #breastfeeding on the #airlines. Time for employee training, @united. http://t.co/jY2r9NOWBi"
"1180",117047,575866780503130112,"Delta","vK!c7m35.Iav","@DeltaAssist Hi! I have 3 @VirginAustralia flights missing my Skymiles #. Hoping 4 retro credit. What's best way? https://t.co/ie8nqOaZDK?"
"1181",117048,575866884731490304,"SouthWest","vK!c7m35.Iav","@musicrowgirl @lifehouse @SouthwestAir how come you guys never played on my flight :( @shmanoosss"
"1182",117049,575867189569417216,"VirginAmerica","vK!c7m35.Iav","@virginamerica shame a great flight let down by one poor cabin crew. Doesnt know the meaning of inside voice or too much talk #vx334"
"1183",117050,575867874956480512,"American","vK!c7m35.Iav","@USAirways @AmericanAir 8 hours later. No bag. Terrible terrible customer service"
"1184",117051,575868329874821120,"United","vK!c7m35.Iav","@AllisonMY @united @kristen no don't waste company resources on Keith he has to go."
"1185",117052,575869802712952832,"American","vK!c7m35.Iav","@AmericanAir keeping a Platinum customer on hold 35 mins for a billing error on your part is awful. And why are your advantage reps so rude?"
"1186",117053,575870400216875008,"Delta","vK!c7m35.Iav","@DeltaAssist : Wife and me have 3 ecerts each for delayed flyts. Why werent we informed we wont be able to combine? Seems unfair."
"1187",117054,575870934600409088,"United","vK!c7m35.Iav","I think this is a plan by @united to get everyone on this plane to kill themselves. #populationcontrol"
"1188",117055,575871161998794752,"American","vK!c7m35.Iav","@AmericanAir waiting 6+ hrs for my ticket to move from ""Ticket Pending""... beginning to wonder if I should cancel and try another airline??"
"1189",117056,575871318844792832,"United","vK!c7m35.Iav","@united very disappointed w/travel from PuertoRico.Agent changed flight when not needed &amp;bags will not arrive w/me 4 important biz meet tmr"
"1190",117057,575871595920670720,"AlaskaAir","vK!c7m35.Iav","For a generally great airline - why the hell doesn't @VirginAmerica have an app? Just copy @AlaskaAir - its perfect."
"1191",117058,575871595920670720,"VirginAmerica","vK!c7m35.Iav","For a generally great airline - why the hell doesn't @VirginAmerica have an app? Just copy @AlaskaAir - its perfect."
